0.00000003, 0.00000005
-0.81649661, -0.47140458
0.00000003, 0.94280916
-0.81649661, 0.47140455
0.81649649, -0.47140449
-0.00000009, -0.94280905
0.81649649, 0.47140464
-0.00000009, 0.00000002
